OriginalAddress,ChosenAddress,Url,Owner,AveragePricingInfo,ActiveListingsUrl,PastSalesUrl,PastRentalUrl,UnitsAvaliableRightNow
414 E 58TH  Manhattan,,http://streeteasy.com/building/414-east-58-street-manhattan,Owned by: 414 EAST 58TH STREET,"Rentals Listings 3 active rentals ($2,100 avg price)",,/nyc/property_activity/past_transactions_component/851055?hide_header=true&show_sales=true,/nyc/property_activity/past_transactions_component/851055?hide_header=true&show_rentals=true,4
422 E 58TH  Manhattan,,http://streeteasy.com/building/422-east-58-street-manhattan,Owned by: JAL 58 LLC,"49 previous rentals ($49 per ft² avg, $2,485 avg price)",,/nyc/property_activity/past_transactions_component/851054?hide_header=true&show_sales=true,/nyc/property_activity/past_transactions_component/851054?hide_header=true&show_rentals=true,0
425 E 58TH  Manhattan,,http://streeteasy.com/building/the-sovereign,"Owned by: Sovereign Apartments, Inc.","Sales Listings 10 active sales ($1,115 per ft² avg, $2,687,600 avg price)",,/nyc/property_activity/past_transactions_component/851139?hide_header=true&show_sales=true,/nyc/property_activity/past_transactions_component/851139?hide_header=true&show_rentals=true,11
426 E 58TH  Manhattan,,http://streeteasy.com/building/426-east-58-street-new_york,"Owned by: ECC REALTY, LLC","36 previous rentals ($3,005 avg price)",,/nyc/property_activity/past_transactions_component/851053?hide_header=true&show_sales=true,/nyc/property_activity/past_transactions_component/851053?hide_header=true&show_rentals=true,0
434 E 58TH  Manhattan,,http://streeteasy.com/building/434-east-58-street-new_york,Owned by: 434 EAST 58TH ST OWNE,"Sales Listings 2 active sales ($720 per ft² avg, $1,012,500 avg price)",,/nyc/property_activity/past_transactions_component/851050?hide_header=true&show_sales=true,/nyc/property_activity/past_transactions_component/851050?hide_header=true&show_rentals=true,3
436 E 58TH  Manhattan,,http://streeteasy.com/building/436-east-58-street-new_york,Owned by: 434 EAST 58TH ST OWNE,"14 previous sales ($676 per ft² avg, $438,357 avg price)",,/nyc/property_activity/past_transactions_component/851049?hide_header=true&show_sales=true,/nyc/property_activity/past_transactions_component/851049?hide_header=true&show_rentals=true,0
440 E 58TH  Manhattan,,http://streeteasy.com/building/440-east-58-street-new_york,Owned by: E G A ASSOCIATES INC,"Rentals Listings 1 active rental ($59 per ft² avg, $6,950 avg price)",,/nyc/property_activity/past_transactions_component/851048?hide_header=true&show_sales=true,/nyc/property_activity/past_transactions_component/851048?hide_header=true&show_rentals=true,2
209 E 59TH  Manhattan,,http://streeteasy.com/building/209-east-59-street-manhattan,Owned by: E.G.A ASSOCIATES INC,"12 previous rentals ($2,367 avg price)",,/nyc/property_activity/past_transactions_component/855094?hide_header=true&show_sales=true,/nyc/property_activity/past_transactions_component/855094?hide_header=true&show_rentals=true,0
213 E 59TH  Manhattan,,http://streeteasy.com/building/213-east-59-street-manhattan,Owned by: CHOSEN EQUITIES CO,"10 previous rentals ($44 per ft² avg, $2,445 avg price)",,/nyc/property_activity/past_transactions_component/855077?hide_header=true&show_sales=true,/nyc/property_activity/past_transactions_component/855077?hide_header=true&show_rentals=true,0
217 E 59TH  Manhattan,,http://streeteasy.com/building/217-east-59-street-manhattan,Owned by: 59 ST REALTY LLC,"48 previous rentals ($45 per ft² avg, $2,505 avg price)",,/nyc/property_activity/past_transactions_component/855079?hide_header=true&show_sales=true,/nyc/property_activity/past_transactions_component/855079?hide_header=true&show_rentals=true,0
224 E 59TH  Manhattan,,http://streeteasy.com/building/224-east-59-street-manhattan,Owned by: 224 EAST 59TH STREET,"Rentals Listings 1 active rental ($4,200 avg price)",,/nyc/property_activity/past_transactions_component/8587560?hide_header=true&show_sales=true,/nyc/property_activity/past_transactions_component/8587560?hide_header=true&show_rentals=true,2
226 E 59TH  Manhattan,,http://streeteasy.com/building/226-east-59-street-manhattan,Owned by: PARK 80 HOLDING LLC,"36 previous rentals ($43 per ft² avg, $2,300 avg price)",,/nyc/property_activity/past_transactions_component/847723?hide_header=true&show_sales=true,/nyc/property_activity/past_transactions_component/847723?hide_header=true&show_rentals=true,0
227 E 59TH  Manhattan,,http://streeteasy.com/building/227-east-59-street-manhattan,Owned by: 227-229 E 59TH ST ASS,"38 previous rentals ($2,464 avg price)",,/nyc/property_activity/past_transactions_component/855081?hide_header=true&show_sales=true,/nyc/property_activity/past_transactions_component/855081?hide_header=true&show_rentals=true,0
